********************************************************************************
Field Output Report, written Wed Oct 28 16:02:05 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/SimulationOutputs/PressureSteps/PressureJob.odb
   Step: Step-Pressure
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: Planar Robot-1

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           19905         11.5154    -131.781E-03         11.5138    -139.037E-03
           19939         11.5135    -126.865E-03         11.5121    -125.565E-03
           19940         11.5162    -129.659E-03         11.5147    -133.543E-03
           19941         11.5067    -130.043E-03         11.5052    -133.373E-03
           19942         11.5031    -133.332E-03         11.5015    -142.222E-03
           19943         11.5101    -130.212E-03         11.5086    -133.991E-03
           19965         11.4706    -129.515E-03         11.4691    -124.983E-03
           19966         11.4779    -129.284E-03         11.4765    -124.625E-03
           19967         11.4817    -128.189E-03         11.4804    -121.502E-03
           19990         11.4962    -130.742E-03         11.4947    -134.113E-03
           19991         11.5000    -127.513E-03         11.4986    -125.023E-03
           20043         11.5233    -131.937E-03         11.5217    -139.916E-03
           20044         11.5195    -132.376E-03         11.5179    -140.740E-03
           20045         11.5153    -129.603E-03         11.5138    -132.936E-03
           20046         11.5195    -129.100E-03         11.5180    -132.600E-03
           20047         11.5248    -129.186E-03         11.5233    -133.114E-03
           20119         11.4533    -131.625E-03         11.4518    -133.500E-03
           20120         11.4588    -131.588E-03         11.4572    -133.775E-03
           20121         11.4658    -129.761E-03         11.4643    -125.392E-03
           20122         11.4527    -130.284E-03         11.4513    -125.343E-03
           20143         11.5244    -128.782E-03         11.5230    -132.065E-03
           20144         11.5264    -125.894E-03         11.5250    -125.647E-03
           20167         11.5013    -118.222E-03         11.4999    -136.128E-03
           20282         11.5288    -127.871E-03         11.5273    -130.604E-03
           20300         11.4895    -131.054E-03         11.4879    -133.507E-03
           20301         11.4955    -130.799E-03         11.4940    -132.986E-03
           20358         11.5092    -127.669E-03         11.5078    -124.951E-03
           20411         11.4687    -120.448E-03         11.4673    -127.325E-03
           20412         11.4732    -120.645E-03         11.4719    -127.810E-03
           20414         11.4730    -120.953E-03         11.4717    -127.102E-03
           20416         11.4870    -123.338E-03         11.4857    -124.781E-03
           20417         11.4871    -121.807E-03         11.4857    -128.388E-03
           20418         11.4807    -122.770E-03         11.4793    -124.550E-03
           20419         11.4811    -121.168E-03         11.4797    -128.518E-03
           20420         11.4810    -122.752E-03         11.4797    -124.643E-03
           20421         11.4873    -121.821E-03         11.4860    -128.429E-03
           20438         11.4590    -120.272E-03         11.4577    -125.690E-03
           20439         11.4530    -117.972E-03         11.4516    -130.125E-03
           20440         11.4580    -120.075E-03         11.4567    -125.974E-03
           20441         11.4554    -118.237E-03         11.4540    -129.999E-03
           20442         11.4618    -120.539E-03         11.4605    -125.602E-03
           20443         11.4568    -118.480E-03         11.4555    -129.731E-03
           20445         11.4764    -128.009E-03         11.4751    -118.424E-03
           20446         11.4643    -128.375E-03         11.4629    -117.237E-03
           20447         11.4702    -129.216E-03         11.4688    -122.791E-03
           20473         11.4247    -115.013E-03         11.4234    -130.956E-03
           20474         11.4265    -115.214E-03         11.4251    -130.871E-03
           20475         11.4291    -116.463E-03         11.4277    -128.914E-03
           20476         11.4264    -117.496E-03         11.4251    -126.544E-03
           20477         11.4246    -117.313E-03         11.4233    -126.626E-03
           20478         11.4216    -116.040E-03         11.4203    -128.552E-03
           20530         11.5561    -125.139E-03         11.5547    -132.549E-03
           20531         11.5544    -125.489E-03         11.5530    -132.237E-03
           20532         11.5556    -123.896E-03         11.5542    -131.179E-03
           20533         11.5532    -125.826E-03         11.5518    -131.782E-03
           20534         11.5558    -125.369E-03         11.5544    -132.233E-03
           20535         11.5546    -126.889E-03         11.5531    -133.169E-03
           20560         11.5116    -127.783E-03         11.5103    -125.493E-03
           20561         11.5139    -127.965E-03         11.5125    -126.009E-03
           20562         11.5174    -128.672E-03         11.5159    -127.471E-03
           20563         11.5187    -128.669E-03         11.5173    -127.579E-03
           20564         11.5130    -124.887E-03         11.5116    -127.474E-03
           20575         11.5471    -128.416E-03         11.5456    -133.091E-03
           20576         11.5468    -127.179E-03         11.5454    -132.459E-03
           20577         11.5450    -128.914E-03         11.5435    -133.671E-03
           20578         11.5452    -129.915E-03         11.5437    -134.385E-03
           20579         11.5471    -128.185E-03         11.5456    -132.971E-03
           20580         11.5295    -125.731E-03         11.5281    -129.353E-03
           20581         11.5392    -129.166E-03         11.5377    -132.074E-03
           20640         11.5185    -127.816E-03         11.5170    -128.323E-03
           20641         11.5184    -125.480E-03         11.5170    -125.316E-03
           20642         11.5430    -126.058E-03         11.5416    -131.835E-03
           20643         11.5440    -126.374E-03         11.5426    -131.700E-03
           20644         11.5458    -128.877E-03         11.5443    -131.843E-03
           20645         11.5444    -129.168E-03         11.5430    -132.254E-03
           20646         11.5434    -128.918E-03         11.5420    -131.466E-03
           20647         11.5418    -126.140E-03         11.5404    -131.513E-03
           20648         11.5448    -129.318E-03         11.5433    -133.015E-03
           20649         11.5427    -129.243E-03         11.5412    -132.573E-03
           20650         11.5442    -126.612E-03         11.5428    -131.898E-03
           20652         11.4012    -133.734E-03         11.3997    -131.740E-03
           20653         11.4024    -132.809E-03         11.4009    -128.613E-03
           20654         11.3956    -136.782E-03         11.3939    -141.841E-03
           20658         11.5438    -126.840E-03         11.5423    -129.952E-03
           20668         11.4892    -127.366E-03         11.4878    -120.580E-03
           20719         11.5436    -128.497E-03         11.5421    -133.416E-03
           20720         11.5451    -127.389E-03         11.5437    -132.461E-03
           20740         11.5042    -128.667E-03         11.5027    -127.124E-03
           20777         11.5571    -125.311E-03         11.5557    -133.392E-03
           20778         11.5618    -122.395E-03         11.5603    -135.001E-03
           20779         11.5592    -125.784E-03         11.5577    -133.547E-03
           20780         11.5577    -122.560E-03         11.5563    -134.469E-03
           20781         11.5535    -125.599E-03         11.5521    -133.017E-03
           20782         11.5554    -122.102E-03         11.5540    -135.356E-03
           20856         11.3769    -135.456E-03         11.3753    -137.764E-03
           20894         11.3730    -136.257E-03         11.3714    -138.932E-03
           20895         11.3775    -135.941E-03         11.3758    -138.650E-03
           20922         11.5468    -123.106E-03         11.5453    -134.368E-03
           20923         11.5485    -121.213E-03         11.5471    -136.291E-03
