********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           17004     43.8613E-06     15.8758E-06    -677.589E-09     40.8817E-06
           17005              0.     295.095E-42    -151.293E-42              0.
           17006     34.2203E-06     8.36694E-06    -8.02787E-06     32.1959E-06
           17007     32.2684E-06     5.76888E-06    -9.56564E-06     30.2732E-06
           17008              0.     545.171E-42    -193.109E-42              0.
           17009     61.3237E-06     18.9864E-06     3.47094E-06     58.2071E-06
           17010     45.7219E-06     29.3859E-06     11.1199E-06     33.2161E-06
           17011     77.2725E-06     36.7435E-06     4.16435E-09     67.9776E-06
           17012     26.3086E-06     16.4646E-06     1.01639E-06     20.4946E-06
           17013     74.0889E-06     24.8043E-06    -6.35818E-06     69.5233E-06
           17014     45.8910E-06     24.2432E-06     3.26140E-06     38.8280E-06
           17019     62.4236E-06     39.5538E-06     22.7689E-06     42.5884E-06
           17020              0.    -56.0435E-42     70.0383E-42             -0.
           17021     112.443E-06     30.3731E-06    -14.2834E-06    -107.317E-06
           17022     65.5940E-06     6.29042E-06    -7.46100E-06    -64.8640E-06
           17023              0.     219.562E-42     1.51046E-39             -0.
           17024     145.417E-06    -2.98484E-06    -34.5123E-06    -141.231E-06
           17025     152.816E-06    -21.4396E-06    -38.6488E-06    -146.285E-06
           17026     160.155E-06     11.1074E-06    -46.7489E-06    -152.777E-06
           17027              0.    -42.9288E-42     142.340E-42             -0.
           17028     58.1620E-06    -9.78582E-06    -5.95933E-06    -57.0223E-06
           17030              0.    -256.752E-42     292.876E-42             -0.
           17031     56.0712E-06    -1.35081E-06    -8.40692E-06    -55.4209E-06
           17032              0.     4.56800E-39    -7.74291E-39     12.6498E-39
           17033     204.485E-06     50.5568E-06    -48.1042E-06     192.208E-06
           17034     177.025E-06     67.5241E-06    -50.2322E-06     155.741E-06
           17035     220.130E-06     32.3384E-06     9.43475E-06     217.537E-06
           17036              0.    -257.710E-42     1.37802E-39     14.4473E-39
           17037     280.217E-06    -87.8386E-06     158.993E-06     213.372E-06
           17038     743.075E-06    -318.396E-06     669.871E-06    -45.3517E-06
           17039     246.816E-06     39.3948E-06    -30.1510E-06     241.779E-06
           17040     264.015E-06     140.728E-06    -127.198E-06     183.631E-06
           17041     659.937E-06    -166.446E-06     629.575E-06     106.995E-06
           17042     415.798E-06    -96.2400E-06     332.319E-06     230.628E-06
           17053     1.27547E-03    -440.365E-06    -933.367E-06    -749.486E-06
           17054     650.998E-06    -345.734E-06    -312.124E-06    -454.803E-06
           17055     820.113E-06    -483.023E-06    -491.708E-06    -444.407E-06
           17056              0.    -6.94522E-39    -2.80087E-39             -0.
           17057              0.    -11.6650E-39    -22.3387E-39    -16.5518E-39
           17058     43.9928E-06    -22.3418E-06     4.13374E-06    -37.6712E-06
           17059     96.5620E-06    -40.3269E-06     15.2636E-06    -86.4002E-06
           17060              0.    -477.700E-42    -126.995E-42             -0.
           17061              0.    -828.529E-42    -132.804E-42             -0.
           17115     164.059E-06    -20.4659E-06    -102.204E-06     126.692E-06
           17116     48.6530E-06    -12.3595E-06    -28.9623E-06     37.0883E-06
           17117              0.    -4.31823E-39    -485.258E-42             -0.
           17118     25.7339E-06    -21.1108E-06     1.24366E-06    -14.6636E-06
           17119              0.    -732.979E-42     583.449E-42             -0.
           17120              0.    -1.16674E-39    -382.958E-42             -0.
           17121              0.    -740.669E-42    -690.337E-42             -0.
           17122     19.2201E-06    -16.4946E-06     337.798E-09    -9.86042E-06
           17123     11.5258E-06    -10.4633E-06    -227.659E-09    -4.82806E-06
           17124     33.8367E-06    -29.6223E-06     1.87876E-06    -16.2454E-06
           17125     12.6867E-06    -11.8246E-06     251.345E-09    -4.59010E-06
           17126     21.8981E-06    -21.5725E-06     1.29445E-06    -3.53222E-06
           17127              0.    -1.20306E-39    -645.444E-42             -0.
           17128              0.    -1.71134E-39     1.01591E-39             -0.
           17129              0.    -4.21392E-39    -1.84953E-39             -0.
           17130     49.1593E-06    -40.8693E-06     4.77525E-06    -26.8986E-06
           17131     221.289E-06    -202.262E-06     41.9511E-06    -79.3661E-06
           17132     263.343E-06    -243.544E-06     92.6154E-06    -38.1882E-06
           17133              0.    -862.726E-42    -461.494E-42             -0.
           17134              0.    -1.43630E-39    -1.28172E-39             -0.
           17188              0.    -56.5634E-42    -107.276E-42             -0.
           17190     8.70373E-06    -7.31056E-06    -978.883E-09    -4.62087E-06
           17191     8.21594E-06    -6.28686E-06     112.541E-09    -5.28814E-06
           17192     15.7028E-06    -12.9169E-06     139.900E-09    -8.92814E-06
           17193     13.6951E-06    -11.6662E-06     266.839E-09    -7.16830E-06
           17194     7.60836E-06    -5.92145E-06     213.953E-09    -4.77260E-06
           17195     16.6426E-06    -15.5280E-06     1.31947E-06    -5.84090E-06
           17196     22.7869E-06    -19.3268E-06     375.579E-09    -12.0655E-06
           17197     27.2279E-06    -23.3562E-06     2.22239E-06    -13.8170E-06
           17198     19.9798E-06    -18.7201E-06     3.76684E-06    -5.87865E-06
           17199     19.5910E-06    -17.6839E-06    -1.47441E-06    -8.30140E-06
           17200              0.    -34.6667E-42    -66.1119E-42             -0.
           17201     7.08567E-06    -6.18701E-06    -200.103E-09    -3.44784E-06
           17202              0.    -178.675E-42    -164.783E-42             -0.
           17206     319.963E-06     51.8141E-06     84.2482E-06    -304.293E-06
           17207     303.250E-06     99.6241E-06     75.7264E-06    -276.227E-06
           17208     341.531E-06     76.1052E-06     16.8120E-06    -332.519E-06
           17209     408.890E-06     107.418E-06     102.727E-06    -380.919E-06
           17211     323.477E-06     102.030E-06    -138.223E-06    -274.083E-06
           17212     234.220E-06     96.2061E-06    -12.1276E-06    -213.205E-06
           17213              0.     1.01690E-39    -5.37789E-39             -0.
           17214     225.870E-06     42.1428E-06    -6.26025E-06    -221.816E-06
           17215     207.013E-06     62.4532E-06    -8.27487E-06    -197.194E-06
           17216     151.555E-06     45.5710E-06     15.1365E-06    -143.747E-06
           17217     152.341E-06     12.3221E-06     12.9031E-06    -151.293E-06
           17218              0.    -211.068E-42    -1.72180E-39             -0.
           17222     49.0948E-06    -32.1268E-06     14.5932E-06     34.1350E-06
           17223     35.4754E-06    -22.9195E-06     9.38519E-06     25.3992E-06
           17224     19.2027E-06    -14.4021E-06     4.18941E-06     11.9906E-06
           17225     34.0278E-06    -23.9129E-06     7.63041E-06     22.9748E-06
           17226     25.2230E-06    -21.3130E-06     4.84575E-06     12.5887E-06
           17227     38.0262E-06    -26.9699E-06     8.16525E-06     25.5333E-06
           17228     20.7438E-06    -17.4210E-06     3.55994E-06     10.6836E-06
           17229     19.8117E-06    -17.5970E-06     2.98388E-06     8.59922E-06
           17230     16.9002E-06    -15.6146E-06     2.19491E-06     6.08130E-06
           17231     20.8930E-06    -19.7675E-06     3.61526E-06     5.71780E-06
           17232     22.0917E-06    -19.6733E-06     4.31449E-06     9.07693E-06
           17233     26.4846E-06    -22.7696E-06     4.77377E-06     12.6566E-06
           17234     30.4034E-06    -24.6219E-06     6.02215E-06     16.7889E-06
           17235     24.3332E-06    -18.9581E-06     4.39778E-06     14.6066E-06
           17236     9.08753E-06    -7.59538E-06     629.259E-09     4.94950E-06
           17237              0.    -155.653E-42    -91.3436E-42              0.
           17238     11.5830E-06    -8.70235E-06     1.07122E-06     7.56889E-06
           17239     58.7237E-06    -37.9372E-06     32.0046E-06     31.3838E-06
           17240     109.570E-06    -54.5481E-06     70.7212E-06     63.4712E-06
           17241     312.863E-06    -47.9075E-06     204.369E-06     231.994E-06
           17305     1.25361E-03    -260.392E-06    -395.087E-06     1.16088E-03
           17306     489.373E-06    -149.829E-06    -166.131E-06     435.245E-06
           17307     1.22060E-03    -271.668E-06    -507.302E-06     1.07643E-03
           17308     149.653E-06    -37.0401E-06     11.9270E-06     144.506E-06
           17309     115.105E-06    -15.3274E-06     12.0498E-06     113.442E-06
           17310              0.    -1.59459E-39    -932.947E-42              0.
           17311              0.     2.37871E-39     3.28780E-39              0.
           17312     1.18433E-03     670.026E-06     974.184E-06     68.3692E-06
           17313     286.620E-06     282.713E-06    -24.8082E-06     40.1129E-06
           17314     432.603E-06     274.196E-06     200.316E-06     268.022E-06
           17315     317.585E-06     58.6032E-06     142.665E-06     277.620E-06
           17316     161.178E-06    -92.0494E-06    -37.0820E-06     127.004E-06
           17317              0.    -6.84689E-39    -14.3957E-39     14.6040E-39
           17318     194.667E-06     33.6764E-06     38.1204E-06     187.904E-06
           17319     527.635E-06     394.368E-06     308.449E-06     166.529E-06
           17326              0.     12.6660E-39     11.2195E-39              0.
           17327     154.652E-06     98.3123E-06     15.8035E-06     118.331E-06
           17328     166.516E-06     110.684E-06     32.2924E-06     120.140E-06
           17329     13.1191E-06     2.30678E-06    -207.866E-09    -12.9130E-06
           17330     16.8338E-06     5.85740E-06     552.296E-09    -15.7722E-06
           17331     7.68604E-06     3.08656E-06    -426.144E-09    -7.02615E-06
           17332     13.7198E-06     4.45576E-06    -306.842E-09    -12.9725E-06
           17333     12.4776E-06     5.12484E-06    -239.822E-09    -11.3740E-06
           17334     27.3592E-06     9.33764E-06    -40.3396E-09    -25.7164E-06
           17335     17.6792E-06     7.87118E-06    -30.2615E-09    -15.8303E-06
           17336              0.     181.046E-42    -362.967E-42             -0.
           17337     15.4654E-06     3.65859E-06    -67.4354E-09    -15.0263E-06
           17338     14.3658E-06     4.98053E-06    -387.450E-09    -13.4692E-06
           17339     23.1380E-06     4.39519E-06     2.60947E-06    -22.5664E-06
           17340     11.4598E-06     3.67158E-06    -453.125E-09    -10.8463E-06
           17341     26.5231E-06     13.2301E-06     5.40273E-06    -22.3439E-06
           17342     43.1439E-06     16.7780E-06     3.46011E-06    -39.5970E-06
           17343     44.9789E-06     13.5482E-06     13.7179E-06    -40.6370E-06
           17344     22.6037E-06     5.91000E-06     5.73006E-06    -21.0515E-06
           17345              0.    -17.4686E-42     307.401E-42              0.
           17346     228.030E-06     76.3244E-06    -83.1901E-06     198.120E-06
           17347     296.417E-06     81.4737E-06    -183.297E-06     218.237E-06
           17353     208.599E-06     54.0769E-06    -40.9489E-06     197.262E-06
           17354     214.374E-06     63.0048E-06    -11.0089E-06     204.611E-06
           17355              0.     1.55134E-39     1.58356E-39              0.
           17356     460.866E-06     166.404E-06    -302.568E-06     305.220E-06
           17357     416.448E-06     69.8426E-06    -313.099E-06     265.556E-06
           17358     417.185E-06     62.2351E-06    -96.1803E-06     401.148E-06
           17378     6.76863E-06     2.74622E-06    -453.387E-09    -6.16985E-06
           17379              0.     111.888E-42    -254.551E-42             -0.
           17380     10.1191E-06     4.58025E-06    -182.580E-09    -9.02131E-06
           17381     6.24112E-06     3.03036E-06    -193.297E-09    -5.45262E-06
           17382              0.     48.3140E-42    -186.490E-42             -0.
           17383     26.1410E-06     2.64620E-06     1.84303E-06    -25.9413E-06
           17384     34.1939E-06     1.38292E-06     2.51667E-06    -34.0731E-06
           17385              0.     218.021E-42    -397.156E-42             -0.
           17386              0.     184.283E-42    -187.859E-42             -0.
           17387     30.9731E-06     10.4856E-06     1.61578E-06    -29.0994E-06
           17388     36.4234E-06     16.0209E-06     2.63599E-06    -32.6044E-06
           17389     13.6737E-06     10.5271E-06     4.68486E-06    -7.36214E-06
